original,translate
If I remember correctly the coastline is littered with underwater reefs and dangerous to navigate,제 기억이 맞다면 해안선은 암초 투성이라 항해하기 위험해요.
I fear we cannot follow it without being forced into deeper waters and within grasp of the Behemoth,그걸 피하려고 깊은 물로 들어갔다간 베헤모스에게 잡힐까 두렵군요.
"Embla, what now?",엠블라, 이제 어쩌죠?
Embla closes her eyes for a moment as if recalling some distant memory,엠블라는 먼 기억을 떠올리려는 듯 잠시 눈을 감습니다.
The Priory lies on the plateau of the mountain chain that dominates Gradla’s inland,수도원은 그라들라 내륙을 지배하는 산맥의 고원에 있어요.
"As far as I know, the Cabal expedition landed at a small mining-village called Adler’s Helm and proceeded from there",제가 알기로 카발 원정대는 아들러의 헬름이라는 작은 광산 마을에 상륙해서 그곳에서 출발했어요.
"Iago, what do you recommend?",이아고, 어떻게 생각하시오?
Iago carefully scans the emerging shoreline,이아고는 드러나는 해안선을 꼼꼼히 살핍니다.
I suspect we will not be able to reach Adler’s Helm without exposing ourselves to the dangers of the high seas,먼 바다의 위험에 노출되지 않고는 아들러의 헬름에 닿을 수 없을 것 같소.
"If you are to reach the village, you must land on the southern shore and then travel overland",마을에 가려면 남쪽 해안에 상륙해서 육로로 이동해야 하오.
Let's make landfall!,상륙합시다!
#GradlaSpottedVulcano,#GradlaSpottedVulcano
"Ahead, a volcanic peaks of mount Karaban rises steeply",전방에 카라반 산의 화산 봉우리가 가파르게 솟아 있습니다.
It lies there like some giant of titanic proportions that is thankfully still asleep,마치 거대한 거인이 다행히도 아직 잠들어 있는 것처럼 놓여 있습니다.
If it were to awaken however,하지만 깨어난다면,
"You shudder at the thought, thankful that your journey takes you in a different direction",당신은 그 생각에 몸서리치며, 여정이 다른 방향으로 이어진다는 사실에 감사해합니다.
#OverlandEnterBadland,#OverlandEnterBadland
Katabatic winds howl through the valley,활강풍이 계곡을 휩쓸고 지나갑니다.
"To the north, great snow-covered peaks loom over you like the ramparts of some great, cosmic fortress",북쪽에는 눈 덮인 거대한 봉우리들이 마치 우주의 거대한 요새 성벽처럼 당신 위로 솟아 있습니다.
Embla leans in and shouts over the wind,엠블라가 몸을 기울여 바람 소리를 뚫고 소리칩니다.
These are the interior mountains!,이게 내륙 산맥이에요!
We must find a way to ascend them to reach the plateau and the Priory!,고원과 수도원에 가려면 산을 오를 방법을 찾아야 해요!
And we'll find that in Adler's Helm?,아들러의 헬름에 가면 찾을 수 있겠지?
"All I know is that the Cabal expedition traveled there, and that means we must too",제가 아는 건 카발 원정대가 거기로 갔다는 거고, 우리도 그래야 한다는 거죠.
"I’m sure once we get there, the way will somehow reveal itself",거기 도착하면 어떻게든 길이 보일 거예요.
That's a lot to hope for,너무 큰 기대를 하는군.
"For now, let’s just try to get there in one piece",일단은 무사히 도착하는 것만 생각하죠.
"From what I understand, Adler’s Helm lies somewhere near the north-eastern parts of this mountain-range",제가 알기로 아들러의 헬름은 이 산맥의 북동쪽 어딘가에 있어요.
"If we follow its circumference, I believe we’ll eventually arrive there",둘레를 따라가다 보면 결국 도착할 거예요.
#,
# Chapter_4_Priory,# Chapter_4_Priory
#,
#PrioryCaveAncientRoom,#PrioryCaveAncientRoom
"Like the tons of stone that presses down from above, so does this chamber convey the weight of untold eons",위에서 짓누르는 수많은 돌덩이처럼, 이 방은 헤아릴 수 없는 영겁의 무게를 전달합니다.
"Rows of embalmed corpses line the wall, sitting in perfect stillness with empty eye-sockets that stare into eternity",방부 처리된 시체들이 벽을 따라 줄지어 완벽한 정적 속에 앉아, 텅 빈 눈구멍으로 영원을 응시하고 있습니다.
How long have they been here?,얼마나 오래 여기 있었던 거지?
These men and women came here to worship long before the first stone of the Empire was laid,이 남녀들은 제국의 첫 초석이 놓이기 훨씬 전부터 예배를 드리러 이곳에 왔습니다.
Their corpses were already ancient when Gallian landed on Erdahn’s shores,갈리안이 에르단 해안에 상륙했을 때 그들의 시체는 이미 고대 유물이었죠.
A strange thought occurs to you,이상한 생각이 듭니다.
These corpses are ‘dreaming’,이 시체들은 '꿈꾸고' 있습니다.
Waiting and dreaming,기다리며 꿈꾸고 있습니다.
Waiting on what?,무얼 기다리는 거지?
They… are ‘dreaming’,그들은... '꿈꾸고' 있어요.
You turn and realize it was Kat who spoke,고개를 돌려보니 말한 사람이 캣이라는 걸 깨닫습니다.
She looks surprised,그녀는 놀란 표정입니다.
I don’t know why I said that,내가 왜 그런 말을 했는지 모르겠어요.
The thought just came to me!,그냥 그런 생각이 들었어요!
"But, they ARE dreaming",하지만, 그들은 꿈꾸고 있어요.
Sharing the Sleeper’s dream,잠든 자의 꿈을 공유하면서.
Waiting for him to return to them,그가 돌아오기를 기다리면서요.
Where are these thoughts coming from?!,도대체 이런 생각은 어디서 오는 거야?!
Can we please leave?,제발 나가면 안 될까요?
"Yes, let's move",그래, 이동하자.
#PrioryCaveBossFight,#PrioryCaveBossFight
The strange construct rises menacingly above you,기이한 구조물이 당신 위로 위협적으로 솟아 있습니다.
"As you approach, the fungal growths that cling to it writhe in greedy anticipation - clawing impotently at the portal set into the structure’s side",다가가자 구조물에 달라붙은 곰팡이 덩어리들이 탐욕스러운 기대로 꿈틀거리며, 구조물 측면에 있는 포털을 향해 무기력하게 발톱을 세웁니다.
You cannot easily discern the material used in its construction nor the hands that made it beyond the fact that there is an aspect about it that makes you think of the artifacts that the Magi sometimes employ,마기들이 가끔 사용하는 유물을 떠올리게 한다는 점 외에는, 어떤 재료로 만들어졌는지 누가 만들었는지 쉽게 알아낼 수 없습니다.
"Now, its outer skin is pockmarked and weathered by the shifting of stone over endless millennia",지금 그 표면은 끝없는 수천 년의 세월 동안 돌의 이동으로 인해 곰보 자국이 나고 풍화되었습니다.
"For the briefest moment you see it in your mind's eye, free of stone, moving over a landscape of jagged mountains and jungle-clad hills",아주 짧은 순간 마음의 눈으로 봅니다. 돌에서 벗어나 뾰족한 산과 정글로 덮인 언덕 위를 움직이는 그것을.
"Great ferns sway in the humid breeze, and in the distance you see great, singing towers",거대한 양치식물이 습한 바람에 흔들리고, 멀리서 노래하는 거대한 탑들이 보입니다.
A sudden tremor shakes you out of it,갑작스러운 진동에 정신이 번쩍 듭니다.
This one more violent than the previous ones,이번 진동은 전보다 더 격렬합니다.
"As you reel from the quake, Embla walks past you, moving towards the portal with her hand outstretched like a sleepwalker",진동에 비틀거리는 사이, 엠블라가 몽유병 환자처럼 손을 뻗은 채 당신을 지나쳐 포털로 향합니다.
The air hums with energy that appears to be emanating from the portal itself,포털 자체에서 뿜어져 나오는 듯한 에너지로 공기가 웅웅거립니다.
The fungal tentacles begin to thrash wildly in anticipation,곰팡이 촉수들이 기대감에 미친 듯이 요동치기 시작합니다.
"The tremors return, more powerful now, and around you stones fall from the cave’s roof",진동이 더 강력해져서 돌아오고, 동굴 천장에서 돌들이 떨어집니다.
"Embla, wait!",엠블라, 기다려!
"She does not hear you and before you can grab her, she has touched the door",그녀는 당신의 말을 듣지 못하고, 당신이 붙잡기도 전에 문에 손을 댑니다.
The effect is instant,효과는 즉각적입니다.
Strangely shaped glyphs set into the portal begin to glow with a light so bright it’s nearly blinding,포털에 새겨진 기이한 문양들이 눈이 멀 정도로 밝은 빛을 내기 시작합니다.
"An undulating vibration that you feel in your bones rises and echoes through the cave and for a moment it sounds as if someone, or something is howling madly",뼈 속까지 느껴지는 진동이 동굴에 울려 퍼지고, 잠시 누군가, 혹은 무언가가 미친 듯이 울부짖는 소리처럼 들립니다.
Then sudden silence,그리고 갑작스러운 침묵.
What was,방금 뭐였,
"Before you can finish your sentence, the ground again shakes violently, knocking you to the ground",말을 끝내기도 전에 땅이 다시 격렬하게 흔들려 당신을 바닥에 쓰러뜨립니다.
Rocks and debris explode outwards from the center of the cave and an inhuman roar so loud it causes your ears to bleed emits from the horror that emerges into the cave,동굴 중앙에서 바위와 파편이 폭발하듯 튀어나오고, 동굴로 나타난 공포스러운 존재가 귀에서 피가 날 정도로 큰 비인간적인 포효를 내지릅니다.
"Bursting forth from the depths below, it towers above you",깊은 곳에서 튀어나온 그것은 당신 위로 솟구칩니다.
"A squirming mass of untold millions of strands of fungal growths animated into a gigantic, mawed worm-horror",수백만 가닥의 곰팡이 덩어리가 꿈틀거리는 거대한 입 달린 벌레 괴물로 살아났습니다.
Tentacles thrash wildly with enough force to break rock as the abomination claws its way out of the emergence hole and towards you,그 흉물은 구멍에서 기어 나와 당신을 향해 바위를 부술 듯한 힘으로 촉수를 마구 휘두릅니다.
Embedded into its roiling half-flesh are the forms and faces of men,요동치는 반쪽짜리 살덩어리 속에는 인간의 형상과 얼굴들이 박혀 있습니다.
You know with certainty that these are indeed the final members of the Cabal expedition,당신은 이것들이 카발 원정대의 마지막 멤버들임을 확신합니다.
Stagger to your feet,비틀거리며 일어난다
"The creature lumbers towards you, emitting yet another terrible scream",괴물은 또다시 끔찍한 비명을 지르며 당신을 향해 쿵쿵거리고 다가옵니다.
Your heart sinks as you set to receive the charge,공격을 받아내려 준비하자 가슴이 철렁 내려앉습니다.
From around you echoes dozens of replies as its smaller siblings are called forth to the feast,주변에서 작은 형제들이 잔치에 초대받은 듯 수십 개의 응답 소리가 메아리칩니다.
