I'm supposed to take you to your father!,¡Tengo que llevarte con tu padre!,
Don’t you understand?,¿No lo entiendes?,
She smiles sadly,Ella sonríe tristemente,
I’m already with my father,Ya estoy con mi padre,
She softly strokes your cheek,Ella acaricia suavemente tu mejilla,
I’ve always come here and you’ve always brought me,Siempre he venido aquí y siempre me has traído,
Time and time again we’ve stood here - in this place,Una y otra vez hemos estado aquí - en este lugar,
And every time you do the right thing,Y cada vez haces lo correcto,
That is the entirety of my universe now,Eso es la totalidad de mi universo ahora,
Him in front - you behind,Él delante - tú detrás,
But you'll die!,¡Pero morirás!,
All things die,Todas las cosas mueren,
But I’ll be with him,Pero yo estaré con él,
I wonder if I will look out from behind his eyes?,Me pregunto si miraré detrás de sus ojos...,
"Slowly and painfully, Embla hoists herself onto the rim of the sarcophagus","Lenta y dolorosamente, Embla se sube al borde del sarcófago",
With much effort she swings her legs up and lies down in the device,"Con mucho esfuerzo, levanta las piernas y se tumba en el aparato",
Her body seems to have aged years just since you entered the chamber but now a look of utter relief washes over her face,"Su cuerpo parece haber envejecido años desde que entrasteis en la cámara, pero ahora una expresión de alivio invade su rostro",
The machine emits an oddly beautiful note,La máquina emite una nota extrañamente bella,
A ritual has begun and it is time for you to take your part,Ha comenzado un ritual y es hora de que tomes parte en él,
Interact with the machine,Interactúa con la máquina,
A torrent of resonant wave-form logic floods into you and the machine now awaits your command,Un torrente de ondas resonantes - y la máquina espera tus órdenes,
Commence the ritual,Comienza el ritual,
A huge tremor once again shakes the craft,Un gran temblor sacude de nuevo la nave,
The howl that sounds this time is much more forceful,El aullido que suena esta vez es mucho más fuerte,
Something is about to breach the craft’s outer hull,Algo está a punto de romper el casco exterior de la nave,
Embla half-open eyes remain fixed on you as you feed the machine the harmony that sets the ritual in motion,Los ojos entreabiertos de Embla permanecen fijos en ti mientras alimentas la máquina con la armonía que pone en marcha el ritual,
The faintest trace of a smile plays across her lips,El rastro más leve de una sonrisa se dibuja en sus labios,
"Snaking tendrils emerge from holes in the machine, seeking out the body encased within","Unos zarcillos serpenteantes emergen de los agujeros de la máquina, buscando el cuerpo encerrado en su interior",
She jolts as they plunge into her flesh,Se estremece cuando se clavan en su carne,
For a moment she is quiet then she breaks out into violent spasms,Por un momento se queda quieta y luego estalla en violentos espasmos,
The machine begins to whir and the tendril-plugs pulsate obscenely with peristaltic motion,La máquina empieza a zumbar y los zarcillos palpitan obscenamente con movimientos peristálticos.,
It has begun!,Ha comenzado.,
Let the ritual proceed,Que continúe el ritual,
The room shakes violently,La habitación tiembla violentamente,
Light streaming from the anti-womb into the sleeping King as Embla is utterly unmade,La luz fluye desde el anti útero hacia el Rey dormido mientras Embla se deshace por completo,
He who sat undying for eons stirs!,¡El que permaneció inmortal durante eones se levanta!,
HE RISES!,¡ÉL SE LEVANTA!,
You are but an insect at the feet of gods,No eres más que un insecto a los pies de los dioses.,
All is darkness,Todo es oscuridad.,
#StarstriderShipVaultThrone,#StarstriderShipVaultThrone,
Ask about HelpEmbla,Pregunta sobre Ayudar a Embla,
Ask about StopEmbla,Pregunta sobre Detener a Embla,
Ask about AnotherWay,Pregunta sobre otra forma,
Something about HelpEmbla,Algo sobre Ayudar a Embla,
More about HelpEmbla,Más sobre Ayudar a Embla,
Finally the last part about HelpEmbla,Finalmente la última parte sobre Ayudar a Embla,
Something about StopEmbla,Algo sobre detener a Embla,
More about StopEmbla,Más sobre detener a Embla,
Finally the last part about StopEmbla,Finalmente la última parte sobre detener a Embla,
Something about AnotherWay,Algo sobre otra forma,
More about AnotherWay,Más sobre otra forma,
Finally the last part about AnotherWay,Finalmente la última parte sobre otra forma,
#,#,
# GenericScenes,# EscenasGenericas,
#,#,
#BedRest,#DescansoEnCama,
The prospect of resting in a proper bed is a rare treat for a mercenary travelling the roads so you should think twice before passing up on it,"La perspectiva de descansar en una cama de verdad es un lujo poco frecuente para un mercenario que viaja por los caminos, así que deberías pensártelo dos veces antes de renunciar a ella.",
Make Camp,Hacer campamento,
#DELUXEMerchantScene,#DELUXEMerchantScene,
An old man looks you carefully up and down as if evaluating some farm animal,"Un anciano te mira detenidamente de arriba abajo, como si evaluara a un animal de granja",
You find him somewhat unnerving,Te parece un tanto desconcertante,
"Decrepit as he appears, there is nonetheless some unnatural vitality upon him","Por muy decrépito que parezca, hay en él una vitalidad antinatural",
Magic no doubt,"Magia, sin duda",
What are you doing?,¿Qué haces?,
"Why, I’m examining you",Te estoy examinando,
There is something about you,Hay algo en ti,
A sheen of sorts,Una especie de brillo,
Something in your past - or perhaps your future?,"¿Algo de tu pasado, o quizás de tu futuro?",
I cannot tell,No puedo decirlo,
That is indeed the question” the man answers obtusely,"Esa es la cuestión"", responde el hombre con obcecación",
He squints and strokes his beard as if trying to remember some long lost memory,Entrecierra los ojos y se acaricia la barba como si intentara recordar algo perdido hace mucho tiempo,
You may call me Malachai,Puedes llamarme Malachai,
I am a purveyor of sorts,Soy una especie de proveedor,
"Say, you strike me as one who might be on the lookout for exotic ware?","Dime, ¿me pareces alguien que podría estar buscando artículos exóticos?",
Ask about Trade,Pregunte por Comercio,
The fated one returns,El predestinado regresa,
"What will they ask of old Malachai, I wonder",Me pregunto qué le pedirán al viejo Malachai,
Feast your eyes on my selection of wondrous items,Deleite sus ojos con mi selección de artículos maravillosos,
#DemoOver,#DemoOver,
End of the Demo,Fin de la demo,
You’ve reached the end of the demo for now!,¡Has llegado al final de la demo por ahora!,
Feel free to continue exploring the starting area and please take the time to wishlist our game on your preferred platform!,"Siéntete libre de continuar explorando el área de inicio y, por favor, ¡tómate tu tiempo para probar nuestro juego en tu plataforma preferida!",
Thank you so much for playing and keep supporting this project,Muchas gracias por jugar y sigue apoyando este proyecto,
It truly is a labor of love for all of us!,¡Es realmente un trabajo de amor para todos nosotros!,
Anders,Anders,
#,#,
# NPC,# PNJ,
#,#,
#Dog,#Perro,
The dog sniffs at you expectantly,El perro te olfatea expectante,
Pet the dog,Acaricia al perro,
It happily wags its tail as you pet it,Mueve alegremente la cola cuando lo acaricias,
#,#,
# PartyMembers,# Miembros del partido,
#,#,
#NPCRoland,#NPCRoland,
Hrm?,¿Eh?,
What do you want!,¡Que deseas!,
#,#,
# Shrines,# Santuarios,
#,#,
#ShrineAgility,#AgilidadDeSantuario,
A pilgrim's shrine,Un santuario de peregrinos,
Driina answers as she thoughtfully strokes the ancient masonry,Responde Driina mientras acaricia pensativa la antigua mampostería,
There are a number of these spread throughout the Outer Isles,Hay varios repartidos por las Islas Exteriores,
Pilgrims would come from throughout the Empire to pray at them,Los peregrinos venían de todo el Imperio para rezar en ellos,
It is said to bring good luck and clarity,Se dice que traen buena suerte y claridad,
But you have not visited them?,¿Pero no los has visitado?,
I’m a Sepulchite,Soy un Sepulchita,
My order is not required to do pilgrimages and I’ve had little time to wander in my time here,Mi orden no está obligada a hacer peregrinaciones y he tenido poco tiempo para vagar en mi tiempo aquí,
"That being said, it would give me great joy to be able to visit all the shrines one day","Dicho esto, me daría una gran alegría poder visitar todos los santuarios un día",
"Say, pilgrims traveling to the shrines pass through Horryn",Digamos que los peregrinos que viajan a los santuarios pasan por Horryn,
We might still find some there,Todavía podríamos encontrar algunos allí,
Perhaps they could teach us the proper prayers and rituals to perform at these sites?,¿Tal vez podrían enseñarnos las oraciones y rituales adecuados para llevar a cabo en estos sitios?,
Yes let's keep an eye out for them,"Sí, no los perdamos de vista",
"An ancient, weathered Imperial way-shrine stands before you",Un antiguo y desgastado santuario imperial se alza ante ti,
Despite its remote location you suspect it still sees occasional use,"A pesar de su remota ubicación, sospechas que aún se usa ocasionalmente",
Pray at the shrine,Reza en el santuario,
